OrgCode,Unit,CourtType,LocationId,Circuit,District,MainOffice,OfficeName,Url,Phone,Fax,Opens,Closes,LunchStart,LunchEnd,HasPublicLibrary,Longitude,Latitude,Room,BuildingName,BuildingAddress,BuildingCity,BuildingState,BuildingZip,LocationGroup,Address,EJurorUrl,JuryServiceUrl,ECFurl,ECFUrl2,MailBox,MailZip
EXXXXXX,EX,,1735,OC,OC9,1,"United States Sentencing Commission",http://https://www.ussc.gov,202-502-4500,202-502-4699,,,,,0,-77.005158,38.896536,2-500,"Thurgood Marshall Federal Judiciary Building","One Columbus Circle, N.E.",Washington,DC,20544,"Thurgood Marshall Federal Judiciary Building","Thurgood Marshall Federal Judiciary Building
One Columbus Circle, N.E.
Washington, DC 20544
",,,,,,20002
HXXXXXC,HC,,1736,OC,OC1,1,"Supreme Court of the United States",http://www.supremecourt.gov/,202-479-3000,,,,,,0,-77.005923,38.889791,,"Supreme Court of the United States","One First Street, N.E.",Washington,DC,20543,"Supreme Court of the United States","Supreme Court of the United States
One First Street, N.E.
Washington, DC 20543
",,,,,,
JXXXXXX,JX,,1737,OC,OC9,1,"Federal Judicial Center",http://www.fjc.gov,202-502-4000,,,,,,0,-77.005158,38.896536,,"Thurgood Marshall Federal Judiciary Building","One Columbus Circle, N.E.",Washington,DC,20544,"Thurgood Marshall Federal Judiciary Building","Thurgood Marshall Federal Judiciary Building
One Columbus Circle, N.E.
Washington, DC 20544
",,,,,,
D11FLNP,DP,"Probation/Pretrial Services",1742,11,FLN,1,"Florida Northern Probation Office",http://www.flnp.uscourts.gov,850-435-8430,850-470-3073,,,,,0,-87.2145720,30.4109060,"Suite 305","Winston E. Arnow Federal Building","100 North Palafox Street",Pensacola,FL,32502,"Winston E. Arnow Federal Building","Winston E. Arnow Federal Building
100 North Palafox Street
Pensacola, FL 32502
",,,,,,
D04NCEP,DP,"Probation/Pretrial Services",1751,04,NCE,0,"North Carolina Eastern Probation Office",http://www.ncep.uscourts.gov,252-638-4944,252-638-3106,,,,,0,-77.039602,35.108437,304,"United States Post Office and Courthouse","413 Middle Street","New Bern",NC,28560,"United States Post Office and Courthouse","United States Post Office and Courthouse
413 Middle Street
New Bern, NC 28560
",,,,,,
A11XXXC,AC,"Appeals Court",1752,11,,0,"Eleventh Circuit Court of Appeals",http://www.ca11.uscourts.gov,404-335-6206,,,,,,0,-86.811979,33.516277,,"Hugo L. Black United States Courthouse","1729 Fifth Avenue North",Birmingham,AL,35203-2000,"Hugo L. Black United States Courthouse","Hugo L. Black United States Courthouse
1729 Fifth Avenue North
Birmingham, AL 35203-2000
",,,https://ecf.ca11.uscourts.gov,,,
B05MSSC,BC,"Bankruptcy Court",1753,05,MSS,0,"Mississippi Southern Bankruptcy Court",https://www.mssb.uscourts.gov,228-563-1790,228-563-1823,8:00,5:00,,,0,-89.086280,30.369327,"Suite 244","Dan M. Russell, Jr. United States Courthouse","2012 15th Street",Gulfport,MS,39501,"Dan M. Russell, Jr. United States Courthouse","Dan M. Russell, Jr. United States Courthouse
2012 15th Street
Gulfport, MS 39501
",,,https://ecf.mssb.uscourts.gov,,,
ZXXXXXA,ZA,,1766,OC,OC3,1,"United States Court of Appeals for the Armed Forces",,,,,,,,0,-77.017583,38.896149,,,"450 E Street, N.W.",Washington,DC,20442,"450 E Street, N.W.","450 E Street, N.W.
Washington, DC 20442
",,,,,,
ZXXXXXB,ZB,,1767,OC,OC8,1,"United States Court of Appeals for Veterans Claims",http://www.uscourts.cavc.gov,202-501-5970,202-501-5848,,,,,0,-77.020421,38.894251,"Suite 900",,"625 Indiana Avenue, N.W.",Washington,DC,20004,"625 Indiana Avenue, N.W.","625 Indiana Avenue, N.W.
Washington, DC 20004
",,,,,,
ZXXXXXC,ZC,,1768,OC,OC7,1,"United States Tax Court",http://www.ustaxcourt.gov,202-521-0700,202-521-4567,,,,,0,-77.013708,38.895478,,,"400 Second Street, N.W.",Washington,DC,20217-0002,"400 Second Street, N.W.","400 Second Street, N.W.
Washington, DC 20217-0002
",,,,,,
G09MTXF,GF,"Federal Defenders",1769,09,MTX,1,"Federal Defenders of Montana",https://mt.fd.org,406-727-5328,406-727-4329,,,,,0,-111.304301,47.50425,"Suite 301",,"104 Second Street South","Great Falls",MT,59401,"104 Second Street South","104 Second Street South
Great Falls, MT 59401
",,,,,,
G11ALSF,GF,"Federal Defenders",1770,11,ALS,1,"Southern Federal Defender Program, Inc.",http://www.federaldefender.org,251-433-0910,251-433-0686,,,,,0,-88.0393497,30.6929843,"Suite 11290","RSA Tower","11 North Water Street",Mobile,AL,36602,"RSA Tower","RSA Tower
11 North Water Street
Mobile, AL 36602
",,,,,,
G11ALMF,GF,"Federal Defenders",1771,11,ALM,1,"Alabama Middle Federal Defender Program, Inc.",http://www.almfd.org,334-834-2099,334-834-0353,,,,,0,-86.3082060,32.3654190,,,"817 South Court Street",Montgomery,AL,36104,"817 South Court Street","817 South Court Street
Montgomery, AL 36104
",,,,,,
G07INNF,GF,"Federal Defenders",1772,07,INN,1,"Federal Community Defenders, Inc.",http://www.innd.uscourts.gov,219-937-8020,219-937-8021,,,,,0,-87.524634,41.620405,101,,"2929 Carlson Drive, Suite 101",Hammond,IN,46323,"2929 Carlson Drive, Suite 101","2929 Carlson Drive, Suite 101
Hammond, IN 46323
",,,,,,
G07WIEF,GF,"Federal Defenders",1773,07,WIE,1,"Federal Defender Services of Wisconsin, Inc.",http://www.wied.uscourts.gov,414-221-9900,414-221-9901,8:00,5:00,,,0,-87.9060213,43.038364,"Suite 2310",,"411 E. Wisconsin Ave",Milwaukee,WI,53202,"411 E. Wisconsin Ave","411 E. Wisconsin Ave
Milwaukee, WI 53202
",,,,,,
G06TNEF,GF,"Federal Defenders",1774,06,TNE,1,"Federal Defender Services of Eastern Tennessee, Inc.",http://www.tned.uscourts.gov,865-637-7979,865-637-7999,,,,,0,-83.9164615,35.9622883,"Suite 2400",,"800 South Gay Street",Knoxville,TN,37929,"800 South Gay Street","800 South Gay Street
Knoxville, TN 37929
",,,,,,
G02NYSF,GF,"Federal Defenders",1775,02,NYS,1,"Federal Defenders of New York, Inc.",http://www.nysd.uscourts.gov,212-417-8700,212-571-0392,,,,,0,-74.003794,40.714391,"Tenth Floor",,"52 Duane Street","New York",NY,10007-1226,"52 Duane Street","52 Duane Street
New York, NY 10007-1226
",,,,,,
G09CASF,GF,"Federal Defenders",1776,09,CAS,1,"Federal Defenders of San Diego, Inc.",http://www.casd.uscourts.gov,619-234-8467,619-687-2666,8:00,6:00,,,0,-117.1622220,32.7155560,900,,"225 Broadway, Suite 900","San Diego",CA,92101-5030,"225 Broadway, Suite 900","225 Broadway, Suite 900
San Diego, CA 92101-5030
",,,,,,
G03PAEF,GF,"Federal Defenders",1777,03,PAE,1,"Community Defender for the Eastern District of Pennsylvania",http://pae.fd.org,215-928-1100,215-928-1112,,,,,0,-75.1518444,39.948127,"Suite 540 W",,"601 Walnut Street",Philadelphia,PA,19106,"601 Walnut Street","601 Walnut Street
Philadelphia, PA 19106
",,,,,,19106
G09WAEF,GF,"Federal Defenders",1779,09,WAE,1,"Federal Defenders of Eastern Washington",http://www.waed.uscourts.gov/,509-624-7606,509-747-3539,,,,,0,-117.423552,47.657852,"Suite 700",,"10 North Post Street",Spokane,WA,99201-0705,"10 North Post Street","10 North Post Street
Spokane, WA 99201-0705
",,,,,,
G06KYWF,GF,"Federal Defenders",1780,06,KYW,1,"Western Kentucky Federal Community Defender, Inc.",http://www.kywd.uscourts.gov,502-584-0525,502-584-2808,,,,,0,-85.758106,38.247356,"Suite 200",,"629 South Fourth Avenue",Louisville,KY,40202-2461,"629 South Fourth Avenue","629 South Fourth Avenue
Louisville, KY 40202-2461
",,,,,,
G11GANF,GF,"Federal Defenders",1781,11,GAN,1,"Georgia Federal Defender Program, Inc.",,404-688-7530,404-688-0768,,,,,0,-84.3932599,33.7576322,"Suite 1500",,"101 Marietta Street, NW",Atlanta,GA,30303,"101 Marietta Street, NW","101 Marietta Street, NW
Atlanta, GA 30303
",,,,,,
G07ILNF,GF,"Federal Defenders",1782,07,ILN,1,"Illinois Federal Defender Program, Inc.",http://www.ilnd.uscourts.gov,312-621-8300,312-621-8399,,,,,0,-87.6256449,41.880159,"Suite 2800",,"55 East Monroe Street",Chicago,IL,60603,"55 East Monroe Street","55 East Monroe Street
Chicago, IL 60603
",,,,,,
G07INSF,GF,"Federal Defenders",1784,07,INS,1,"Indiana Federal Community Defender, Inc.",http://www.insd.uscourts.gov,317-383-3520,317-383-3525,,,,,0,-86.157352,39.768555,"Suite 752",,"111 Monument Circle",Indianapolis,IN,46204-5173,"111 Monument Circle","111 Monument Circle
Indianapolis, IN 46204-5173
",,,,,,
B05LAWC,BC,"Bankruptcy Court",1847,05,LAW,0,"Louisiana Western Bankruptcy Court",http://www.lawb.uscourts.gov,337-262-6800,337-703-6068,,,,,0,-92.020803,30.225267,"Suite 1200","United States Courthouse","800 Lafayette Street",Lafayette,LA,70501,"United States Courthouse","United States Courthouse
800 Lafayette Street
Lafayette, LA 70501
",,,https://ecf.lawb.uscourts.gov,,,
D06MIEC,DC,"District Court",1851,06,MIE,0,"Michigan Eastern District Court",http://www.mied.uscourts.gov,810-984-3290,810-984-1480,,,,,0,-82.426130,42.975427,"2nd Floor","Federal Building","526 Water Street","Port Huron",MI,48060,"Federal Building","Federal Building
526 Water Street
Port Huron, MI 48060
",https://ejuror2.uscourts.gov/ejuror-mied/TransportRoom?servlet=login,https://www.mied.uscourts.gov/index.cfm?pageFunction=juryReporting,https://ecf.mied.uscourts.gov,,,
PXXXXXL,PL,,1863,FC,,1,"Federal Circuit Library",http://www.cafc.uscourts.gov,202-275-8411,202-275-9758,,,,,0,-77.035154,38.899021,"Suite 218","Howard T. Markey National Courts Building","717 Madison Place, N.W.",Washington,DC,20439,"Howard T. Markey National Courts Building","Howard T. Markey National Courts Building
717 Madison Place, N.W.
Washington, DC 20439
",,,,,,
D08MNXP,DP,"Probation/Pretrial Services",1887,08,MNX,0,"Minnesota Probation Office",http://www.mnp.uscourts.gov/,218-210-6030,218-333-8055,,,,,0,-94.8811972,47.4738677,"Suite 100",,"619 Beltrami Avenue",Bemidji,MN,56601,"619 Beltrami Avenue","619 Beltrami Avenue
Bemidji, MN 56601
",,,,,,
F04WVNF,FF,"Federal Defenders",1895,04,WVN,0,"West Virginia Northern Federal Public Defender",http://wvn.fd.org/,304-260-9421,304-260-3716,,,,,0,-77.9881296,39.4551445,202,,"651 Foxcroft Avenue",Martinsburg,WV,25401,"651 Foxcroft Avenue","651 Foxcroft Avenue
Martinsburg, WV 25401
",,,,,,
D08SDXP,DP,"Probation/Pretrial Services",1898,08,SDX,0,"South Dakota Probation Office",,605-455-2322,605-455-2320,,,,,0,-102.1765463,43.4249934,,"The Lakota Trade Center","Main Street",Kyle,SD,57752,"The Lakota Trade Center","The Lakota Trade Center
Main Street
Kyle, SD 57752
",,,,,,
F08MOWF,FF,"Federal Defenders",1899,08,MOW,0,"Missouri Western Federal Public Defender",http://mow.fd.org,573-636-8747,573-636-9161,,,,,0,-92.1624233,38.5734836,1100,"Christopher S. Bond United States Courthouse","80 Lafayette Street","Jefferson City",MO,65101-1557,"Christopher S. Bond United States Courthouse","Christopher S. Bond United States Courthouse
80 Lafayette Street
Jefferson City, MO 65101-1557
",,,,,,
F09AZXF,FF,"Federal Defenders",1900,09,AZX,0,"Arizona Federal Public Defender",https://az.fd.org/,928-213-1944,520-382-2800,,,,,0,-111.647459,35.198326,"T 500","United States Courthouse","123 North San Francisco Street",Flagstaff,AZ,86001-5296,"United States Courthouse","United States Courthouse
123 North San Francisco Street
Flagstaff, AZ 86001-5296
",,,,,,
F04WVNF,FF,"Federal Defenders",1906,04,WVN,0,"West Virginia Northern Federal Public Defender",http://wvn.fd.org/,304-233-1217,304-233-1242,,,,,0,-80.721469,40.067973,208,"Federal Building and United States Courthouse","1125 Chapline Street",Wheeling,WV,26003,"Federal Building and United States Courthouse","Federal Building and United States Courthouse
1125 Chapline Street
Wheeling, WV 26003
",,,,,,
G02NYSF,GF,"Federal Defenders",1921,02,NYS,0,"Federal Defenders of New York, Inc.",http://www.nysd.uscourts.gov,914-428-7124,914-997-6872,,,,,0,-73.770498,41.028560,260,"Charles L. Brieant, Jr. United States Courthouse","300 Quarropas Street","White Plains",NY,10601-4150,"Charles L. Brieant, Jr. United States Courthouse","Charles L. Brieant, Jr. United States Courthouse
300 Quarropas Street
White Plains, NY 10601-4150
",,,,,,
G02NYSF,GF,"Federal Defenders",1922,02,NYS,0,"Federal Defenders of New York, Inc.",http://www.nysd.uscourts.gov,718-330-1200,718-855-0760,,,,,0,-89.384995,43.075745,"16th Floor",,"147 Pierrepont Street",Brooklyn,NY,11201,"147 Pierrepont Street","147 Pierrepont Street
Brooklyn, NY 11201
",,,,,,
G09WAEF,GF,"Federal Defenders",1925,09,WAE,0,"Federal Defenders of Eastern Washington",http://www.waed.uscourts.gov/,509-248-8920,509-248-9118,,,,,0,-120.502394,46.601666,,,"306 East Chestnut Street",Yakima,WA,98901,"306 East Chestnut Street","306 East Chestnut Street
Yakima, WA 98901
",,,,,,
B11ALNC,BC,"Bankruptcy Court",1949,11,ALN,0,"Alabama Northern Bankruptcy Court",http://www.alnb.uscourts.gov,256-741-1500,256-741-1521,,,,,0,-85.829769,33.655933,"1st Floor","United States Courthouse","914 Noble Street",Anniston,AL,36202,"United States Courthouse","United States Courthouse
914 Noble Street
Anniston, AL 36202
",,,https://ecf.alnb.uscourts.gov,,,
D08NDXP,DP,"Probation/Pretrial Services",1951,08,NDX,0,"North Dakota Probation Office",http://www.ndp.uscourts.gov,701-297-7240,701-297-7245,,,,,0,-102.1334018,47.9515305,"level main","Municipal Hall","27 North Main Street",Parshall,ND,58770,"Municipal Hall","Municipal Hall
27 North Main Street
Parshall, ND 58770
",,,,,"PO Box 793",58502-0793
F09AZXF,FF,"Federal Defenders",1954,09,AZX,0,"Arizona Federal Public Defender",https://az.fd.org/,928-314-1780,928-314-1781,,,,,0,-114.624618,32.686088,"Suite 2E",,"2285 South Fourth Avenue",Yuma,AZ,85364,"2285 South Fourth Avenue","2285 South Fourth Avenue
Yuma, AZ 85364
",,,,,,
B02NYNC,BC,"Bankruptcy Court",1959,02,NYN,0,"New York Northern Bankruptcy Court",http://www.nynb.uscourts.gov,315-295-1600,315-295-1655,,,,,0,-76.153539,43.050533,"Suite 315","James M. Hanley Federal Building","100 South Clinton Street",Syracuse,NY,13261-6100,"James M. Hanley Federal Building","James M. Hanley Federal Building
100 South Clinton Street
Syracuse, NY 13261-6100
",,,https://ecf.nynb.uscourts.gov,,"PO Box 7008",13261
F01MEXF,FF,"Federal Defenders",1963,01,MEX,1,"Maine Federal Public Defender",,207-553-7070,207-553-7017,,,,,0,-70.257838,43.657317,"2nd Floor",,"One City Center",Portland,ME,04101,"One City Center","One City Center
Portland, ME 04101
",,,,,"PO Box 595",04112-0595
G09CASF,GF,"Federal Defenders",1972,09,CAS,0,"Federal Defenders of San Diego, Inc.",http://www.casd.uscourts.gov,760-335-3510,760-335-3610,,,,,0,-115.564672,32.791750,,,"1699 W. Main Street, Suite D","El Centro",CA,92243,"1699 W. Main Street, Suite D","1699 W. Main Street, Suite D
El Centro, CA 92243
",,,,,,
F02VTXF,FF,"Federal Defenders",1977,02,VTX,1,"Vermont Federal Public Defender",https://vt.fd.org,802-862-6990,802-862-7836,,,,,0,-73.21579,44.479336,150,,"95 Pine St",Burlington,VT,05401-8421,"95 Pine St","95 Pine St
Burlington, VT 05401-8421
",,,,,,
B11GASC,BC,"Bankruptcy Court",1979,11,GAS,0,"Georgia Southern Bankruptcy Court",http://www.gasb.uscourts.gov,912-280-1376,912-280-1371,,,,,0,-81.492626,31.149807,357,"Frank M. Scarlett Federal Building","801 Gloucester Street",Brunswick,GA,31520,"Frank M. Scarlett Federal Building","Frank M. Scarlett Federal Building
801 Gloucester Street
Brunswick, GA 31520
",,,https://ecf.gasb.uscourts.gov,,,
F04NCEF,FF,"Federal Defenders",1980,04,NCE,0,"North Carolina Eastern Federal Public Defender",,910-815-4776,910-815-4777,,,,,0,-77.950007,34.236408,"Suite 200","Alton Lennon Federal Building","Two Princess Street",Wilmington,NC,28401-3947,"Alton Lennon Federal Building","Alton Lennon Federal Building
Two Princess Street
Wilmington, NC 28401-3947
",,,,,,
D08IASC,DC,"District Court",1985,08,IAS,0,"Iowa Southern District Court",http://www.iasd.uscourts.gov,563-884-7607,563-884-7615,,,,,0,-90.573623,41.523514,"1st Floor","United States Courthouse","131 East Fourth Street",Davenport,IA,52801-1516,"United States Courthouse","United States Courthouse
131 East Fourth Street
Davenport, IA 52801-1516
",https://ejuror1.uscourts.gov/ejuror-iasd/TransportRoom?servlet=login,https://www.iasd.uscourts.gov/juror-handbooks,https://ecf.iasd.uscourts.gov,,,
G06TNEF,GF,"Federal Defenders",1986,06,TNE,0,"Federal Defender Services of Eastern Tennessee, Inc.",http://www.tned.uscourts.gov,423-756-4349,423-756-4345,,,,,0,-85.3081700,35.0463189,"Suite 600",,"835 Georgia Avenue",Chattanooga,TN,37402-2261,"835 Georgia Avenue","835 Georgia Avenue
Chattanooga, TN 37402-2261
",,,,,,
F04VAWF,FF,"Federal Defenders",1987,04,VAW,0,"Virginia Western Federal Public Defender",http://vaw.fd.org/,540-777-0880,540-777-0890,,,,,0,-79.9424681,37.2717939,"Suite 400","First Campbell Square","210 First Street SW",Roanoke,VA,24011,"First Campbell Square","First Campbell Square
210 First Street SW
Roanoke, VA 24011
",,,,,,
G06TNEF,GF,"Federal Defenders",1989,06,TNE,0,"Federal Defender Services of Eastern Tennessee, Inc.",http://www.tned.uscourts.gov,423-636-1301,423-636-1385,,,,,0,-82.8327124,36.1635438,"Suite 1",,"129 West Depot Street",Greeneville,TN,37743,"129 West Depot Street","129 West Depot Street
Greeneville, TN 37743
",,,,,,
F06TNWF,FF,"Federal Defenders",1995,06,TNW,0,"Tennessee Western Federal Public Defender",,731-427-2556,731-427-3052,,,,,0,-88.819435,35.614175,105,"Ed Jones Federal Building","109 South Highland Avenue",Jackson,TN,38301,"Ed Jones Federal Building","Ed Jones Federal Building
109 South Highland Avenue
Jackson, TN 38301
",,,,,,
G07INNF,GF,"Federal Defenders",1997,07,INN,0,"Federal Community Defenders, Inc.",http://www.innd.uscourts.gov,260-422-9940,260-422-9954,,,,,0,-85.1372856,41.0803477,905,,"200 East Main Street","Fort Wayne",IN,46802,"200 East Main Street","200 East Main Street
Fort Wayne, IN 46802
",,,,,,
G07INNF,GF,"Federal Defenders",1998,07,INN,0,"Federal Community Defenders, Inc.",http://www.innd.uscourts.gov,574-245-7393,574-245-7394,,,,,0,-86.25197,41.6759,"Suite 300",,"130 S. Main Street, Suite 300","South Bend",IN,46601,"130 S. Main Street, Suite 300","130 S. Main Street, Suite 300
South Bend, IN 46601
",,,,,,
F06OHNF,FF,"Federal Defenders",2004,06,OHN,0,"Ohio Northern Federal Public Defender",,419-259-7370,419-259-7375,,,,,0,-83.5365380,41.6537090,"2nd Floor",,"617 Adams Street",Toledo,OH,43604,"617 Adams Street","617 Adams Street
Toledo, OH 43604
",,,,,,
D05TXWC,DC,"District Court",2008,05,TXW,0,"Texas Western District Court",http://www.txwd.uscourts.gov,915-534-6725,915-534-6722,,,,,0,-106.482742,31.759220,,"Richard C. White Federal Building","700 East San Antonio Avenue","El Paso",TX,79901,"Richard C. White Federal Building","Richard C. White Federal Building
700 East San Antonio Avenue
El Paso, TX 79901
",https://ejuror1.uscourts.gov/ejuror-txwd/TransportRoom?servlet=login,https://www.txwd.uscourts.gov/jury-information/jury-service-general-information/index.html,https://ecf.txwd.uscourts.gov,,,
G09IDXF,GF,"Federal Defenders",2014,09,IDX,1,"Federal Defender Services of Idaho, Inc.",,208-331-5500,208-331-5525,8:00,5:00,,,0,-116.2016030,43.6161900,1000,,"702 West Idaho Street",Boise,ID,83702,"702 West Idaho Street","702 West Idaho Street
Boise, ID 83702
",,,,,,
F01MEXF,FF,"Federal Defenders",2019,01,MEX,0,"Maine Federal Public Defender",,207-992-4111,207-992-9190,,,,,0,-68.771640,44.799625,"Suite 206","Key Plaza","23 Water Street",Bangor,ME,04401,"Key Plaza","Key Plaza
23 Water Street
Bangor, ME 04401
",,,,,,
